Trend,Model,CVE,TargetDate,Pred,Actual,AbsError,SqError,PctError,PredDir,ActualDir,DirCorrect,HistoryPoints,LLM_Used,InputsPath
Sudden_Change,gpt-4o-mini,CVE-2025-2094,2025-07-07,0.0,0.019799999999999998,0.019799999999999998,0.0003920399999999999,100.0,-1,1,0,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gpt-4o-mini__CVE-2025-2094.json
Sudden_Change,gpt-4o-mini,CVE-2025-2095,2025-07-07,0.012,0.014499999999999999,0.0024999999999999988,6.2499999999999935e-06,17.241379310344822,1,1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gpt-4o-mini__CVE-2025-2095.json
Sudden_Change,gpt-4o-mini,CVE-2025-2096,2025-07-07,0.0,0.014499999999999999,0.014499999999999999,0.00021024999999999996,100.0,-1,1,0,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gpt-4o-mini__CVE-2025-2096.json
Sudden_Change,gpt-4o-mini,CVE-2025-2129,2025-07-19,0.1,0.0601,0.039900000000000005,0.0015920100000000005,66.38935108153079,1,1,1,14,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gpt-4o-mini__CVE-2025-2129.json
Sudden_Change,gpt-4o-mini,CVE-2025-2264,2025-07-13,0.731,0.6945,0.03649999999999998,0.0013322499999999984,5.255579553635706,1,-1,0,19,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gpt-4o-mini__CVE-2025-2264.json
Sudden_Change,gpt-4o-mini,CVE-2025-2292,2025-07-23,0.0007,0.4717,0.47100000000000003,0.22184100000000004,99.85160059359764,1,1,1,3,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gpt-4o-mini__CVE-2025-2292.json
Sudden_Change,gemini-1.5-pro,CVE-2025-0107,2025-07-19,1.0,0.2016,0.7984,0.63744256,396.031746031746,1,1,1,19,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-0107.json
Sudden_Change,gemini-1.5-pro,CVE-2025-0111,2025-07-06,0.04,0.031,0.009000000000000001,8.100000000000002e-05,29.03225806451613,1,-1,0,28,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-0111.json
Sudden_Change,gemini-1.5-pro,CVE-2025-0133,2025-07-21,0.033,0.0337,0.0006999999999999992,4.899999999999989e-07,2.0771513353115707,1,1,1,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-0133.json
Sudden_Change,gemini-1.5-pro,CVE-2025-0282,2025-07-17,1.0,0.9323999999999999,0.0676000000000001,0.004569760000000014,7.250107250107263,1,-1,0,26,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-0282.json
Sudden_Change,gemini-1.5-pro,CVE-2025-0291,2025-07-21,1.0,0.0141,0.9859,0.97199881,6992.198581560284,1,1,1,17,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-0291.json
Sudden_Change,gemini-1.5-pro,CVE-2025-0308,2025-07-04,1.0,0.0017000000000000001,0.9983,0.9966028899999999,58723.5294117647,1,1,1,16,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-0308.json
Sudden_Change,gemini-1.5-pro,CVE-2025-0328,2025-06-19,0.2,0.026699999999999998,0.1733,0.030032890000000003,649.0636704119851,1,1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-0328.json
Sudden_Change,gemini-1.5-pro,CVE-2025-0411,2025-07-21,0.38,0.4032,0.0232,0.0005382399999999999,5.753968253968254,1,1,1,23,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-0411.json
Sudden_Change,gemini-1.5-pro,CVE-2025-0457,2025-06-26,1.0,0.0073,0.9927,0.98545329,13598.630136986301,1,1,1,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-0457.json
Sudden_Change,gemini-1.5-pro,CVE-2025-0572,2025-07-10,1.0,0.0191,0.9809,0.96216481,5135.602094240838,1,-1,0,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-0572.json
Sudden_Change,gemini-1.5-pro,CVE-2025-0573,2025-07-10,1.0,0.0287,0.9713,0.9434236900000001,3384.3205574912895,1,-1,0,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-0573.json
Sudden_Change,gemini-1.5-pro,CVE-2025-0674,2025-07-25,1.0,0.2641,0.7359,0.54154881,278.64445285876565,1,1,1,11,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-0674.json
Sudden_Change,gemini-1.5-pro,CVE-2025-0725,2025-07-18,1.0,0.0028000000000000004,0.9972,0.9944078399999999,35614.28571428571,1,1,1,18,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-0725.json
Sudden_Change,gemini-1.5-pro,CVE-2025-0798,2025-07-09,0.002,0.0015,0.0005,2.5e-07,33.33333333333333,1,1,1,12,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-0798.json
Sudden_Change,gemini-1.5-pro,CVE-2025-0868,2025-07-20,1.0,0.11800000000000001,0.882,0.7779240000000001,747.457627118644,1,-1,0,16,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-0868.json
Sudden_Change,gemini-1.5-pro,CVE-2025-0924,2025-07-17,0.15,0.0904,0.0596,0.00355216,65.929203539823,1,1,1,17,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-0924.json
Sudden_Change,gemini-1.5-pro,CVE-2025-0994,2025-07-24,1.0,0.7238,0.2762,0.07628644,38.15971262779773,1,-1,0,20,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-0994.json
Sudden_Change,gemini-1.5-pro,CVE-2025-1015,2025-07-26,1.0,0.1852,0.8148,0.66389904,439.9568034557235,1,-1,0,15,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-1015.json
Sudden_Change,gemini-1.5-pro,CVE-2025-1035,2025-07-19,1.0,0.1686,0.8314,0.69122596,493.11981020166075,1,1,1,21,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-1035.json
Sudden_Change,gemini-1.5-pro,CVE-2025-1094,2025-07-25,1.0,0.8231999999999999,0.17680000000000007,0.03125824000000003,21.47716229348883,1,1,1,12,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-1094.json
Sudden_Change,gemini-1.5-pro,CVE-2025-1098,2025-07-24,1.0,0.35240000000000005,0.6476,0.41938575999999994,183.76844494892163,1,-1,0,21,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-1098.json
Sudden_Change,gemini-1.5-pro,CVE-2025-1229,2025-07-23,1.0,0.008,0.992,0.9840639999999999,12400.0,1,1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-1229.json
Sudden_Change,gemini-1.5-pro,CVE-2025-1316,2025-07-21,0.82,0.7975,0.022499999999999964,0.0005062499999999985,2.8213166144200583,1,1,1,25,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-1316.json
Sudden_Change,gemini-1.5-pro,CVE-2025-1323,2025-07-08,1.0,0.4877,0.5123,0.26245129,105.0440844781628,1,-1,0,14,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-1323.json
Sudden_Change,gemini-1.5-pro,CVE-2025-1338,2025-07-27,0.04,0.027200000000000002,0.012799999999999999,0.00016383999999999998,47.05882352941176,1,-1,0,10,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-1338.json
Sudden_Change,gemini-1.5-pro,CVE-2025-1448,2025-07-19,0.08,0.0292,0.0508,0.00258064,173.972602739726,1,-1,0,12,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-1448.json
Sudden_Change,gemini-1.5-pro,CVE-2025-1536,2025-07-21,1.0,0.0213,0.9787,0.95785369,4594.835680751174,1,-1,0,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-1536.json
Sudden_Change,gemini-1.5-pro,CVE-2025-1546,2025-07-21,1.0,0.0213,0.9787,0.95785369,4594.835680751174,1,-1,0,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-1546.json
Sudden_Change,gemini-1.5-pro,CVE-2025-1608,2025-07-24,1.0,0.0016,0.9984,0.9968025599999999,62399.999999999985,1,-1,0,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-1608.json
Sudden_Change,gemini-1.5-pro,CVE-2025-1609,2025-07-24,1.0,0.0016,0.9984,0.9968025599999999,62399.999999999985,1,-1,0,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-1609.json
Sudden_Change,gemini-1.5-pro,CVE-2025-1610,2025-07-24,1.0,0.0016,0.9984,0.9968025599999999,62399.999999999985,1,-1,0,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-1610.json
Sudden_Change,gemini-1.5-pro,CVE-2025-1661,2025-07-21,1.0,0.8737999999999999,0.1262000000000001,0.015926440000000024,14.442664225223176,1,1,1,23,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-1661.json
Sudden_Change,gemini-1.5-pro,CVE-2025-1676,2025-07-25,0.023,0.0083,0.0147,0.00021609,177.10843373493975,1,-1,0,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-1676.json
Sudden_Change,gemini-1.5-pro,CVE-2025-1716,2025-07-26,0.006,0.0027,0.0033,1.0889999999999999e-05,122.22222222222221,1,1,1,13,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-1716.json
Sudden_Change,gemini-1.5-pro,CVE-2025-1743,2025-07-27,1.0,0.029300000000000003,0.9707,0.9422584900000001,3312.9692832764504,1,-1,0,11,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-1743.json
Sudden_Change,gemini-1.5-pro,CVE-2025-1800,2025-07-01,1.0,0.0007000000000000001,0.9993,0.99860049,142757.1428571428,1,1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-1800.json
Sudden_Change,gemini-1.5-pro,CVE-2025-1819,2025-07-17,1.0,0.0044,0.9956,0.9912193600000001,22627.272727272728,1,-1,0,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-1819.json
Sudden_Change,gemini-1.5-pro,CVE-2025-1829,2025-07-02,0.025,0.013300000000000001,0.0117,0.00013689,87.96992481203007,1,1,1,10,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-1829.json
Sudden_Change,gemini-1.5-pro,CVE-2025-1845,2025-07-04,0.04,0.0027,0.0373,0.0013912899999999999,1381.4814814814815,1,1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-1845.json
Sudden_Change,gemini-1.5-pro,CVE-2025-1946,2025-07-04,1.0,0.018000000000000002,0.982,0.964324,5455.555555555555,1,-1,0,6,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-1946.json
Sudden_Change,gemini-1.5-pro,CVE-2025-1947,2025-07-04,1.0,0.018000000000000002,0.982,0.964324,5455.555555555555,1,-1,0,6,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-1947.json
Sudden_Change,gemini-1.5-pro,CVE-2025-1974,2025-07-24,1.0,0.8781,0.12190000000000001,0.014859610000000002,13.882245757886347,1,-1,0,24,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-1974.json
Sudden_Change,gemini-1.5-pro,CVE-2025-2010,2025-07-16,1.0,0.2762,0.7238,0.52388644,262.0564808110065,1,-1,0,5,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-2010.json
Sudden_Change,gemini-1.5-pro,CVE-2025-2011,2025-07-25,1.0,0.6537999999999999,0.34620000000000006,0.11985444000000005,52.95197308045275,1,-1,0,11,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-2011.json
Sudden_Change,gemini-1.5-pro,CVE-2025-2094,2025-07-07,1.0,0.019799999999999998,0.9802,0.96079204,4950.50505050505,1,1,1,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-2094.json
Sudden_Change,gemini-1.5-pro,CVE-2025-2095,2025-07-07,1.0,0.014499999999999999,0.9855,0.97121025,6796.551724137932,1,1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-2095.json
Sudden_Change,gemini-1.5-pro,CVE-2025-2096,2025-07-07,1.0,0.014499999999999999,0.9855,0.97121025,6796.551724137932,1,1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-2096.json
Sudden_Change,gemini-1.5-pro,CVE-2025-2129,2025-07-19,1.0,0.0601,0.9399,0.8834120099999999,1563.8935108153078,1,1,1,14,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-2129.json
Sudden_Change,gemini-1.5-pro,CVE-2025-2264,2025-07-13,0.7,0.6945,0.005499999999999949,3.0249999999999444e-05,0.7919366450683872,1,-1,0,19,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-2264.json
Sudden_Change,gemini-1.5-pro,CVE-2025-2292,2025-07-23,0.0006,0.4717,0.4711,0.22193521000000002,99.87280050879797,-1,1,0,3,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-pro__CVE-2025-2292.json
Sudden_Change,gemini-1.5-flash,CVE-2025-0107,2025-07-19,1.0,0.2016,0.7984,0.63744256,396.031746031746,1,1,1,19,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-0107.json
Sudden_Change,gemini-1.5-flash,CVE-2025-0111,2025-07-06,1.0,0.031,0.969,0.9389609999999999,3125.8064516129034,1,-1,0,28,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-0111.json
Sudden_Change,gemini-1.5-flash,CVE-2025-0133,2025-07-21,1.0,0.0337,0.9663,0.9337356900000001,2867.359050445104,1,1,1,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-0133.json
Sudden_Change,gemini-1.5-flash,CVE-2025-0282,2025-07-17,0.93,0.9323999999999999,0.0023999999999998467,5.759999999999264e-06,0.257400257400241,-1,-1,1,26,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-0282.json
Sudden_Change,gemini-1.5-flash,CVE-2025-0291,2025-07-21,0.013,0.0141,0.0011000000000000003,1.2100000000000007e-06,7.801418439716314,-1,1,0,17,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-0291.json
Sudden_Change,gemini-1.5-flash,CVE-2025-0308,2025-07-04,0.18,0.0017000000000000001,0.1783,0.031790889999999995,10488.235294117645,1,1,1,16,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-0308.json
Sudden_Change,gemini-1.5-flash,CVE-2025-0328,2025-06-19,1.0,0.026699999999999998,0.9733,0.9473128900000001,3645.3183520599255,1,1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-0328.json
Sudden_Change,gemini-1.5-flash,CVE-2025-0411,2025-07-21,1.0,0.4032,0.5968,0.35617023999999997,148.015873015873,1,1,1,23,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-0411.json
Sudden_Change,gemini-1.5-flash,CVE-2025-0457,2025-06-26,1.0,0.0073,0.9927,0.98545329,13598.630136986301,1,1,1,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-0457.json
Sudden_Change,gemini-1.5-flash,CVE-2025-0572,2025-07-10,1.0,0.0191,0.9809,0.96216481,5135.602094240838,1,-1,0,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-0572.json
Sudden_Change,gemini-1.5-flash,CVE-2025-0573,2025-07-10,1.0,0.0287,0.9713,0.9434236900000001,3384.3205574912895,1,-1,0,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-0573.json
Sudden_Change,gemini-1.5-flash,CVE-2025-0674,2025-07-25,1.0,0.2641,0.7359,0.54154881,278.64445285876565,1,1,1,11,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-0674.json
Sudden_Change,gemini-1.5-flash,CVE-2025-0725,2025-07-18,1.0,0.0028000000000000004,0.9972,0.9944078399999999,35614.28571428571,1,1,1,18,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-0725.json
Sudden_Change,gemini-1.5-flash,CVE-2025-0798,2025-07-09,0.002,0.0015,0.0005,2.5e-07,33.33333333333333,1,1,1,12,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-0798.json
Sudden_Change,gemini-1.5-flash,CVE-2025-0868,2025-07-20,1.0,0.11800000000000001,0.882,0.7779240000000001,747.457627118644,1,-1,0,16,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-0868.json
Sudden_Change,gemini-1.5-flash,CVE-2025-0924,2025-07-17,0.12,0.0904,0.0296,0.0008761600000000001,32.743362831858406,1,1,1,17,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-0924.json
Sudden_Change,gemini-1.5-flash,CVE-2025-0994,2025-07-24,1.0,0.7238,0.2762,0.07628644,38.15971262779773,1,-1,0,20,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-0994.json
Sudden_Change,gemini-1.5-flash,CVE-2025-1015,2025-07-26,0.25,0.1852,0.0648,0.004199039999999999,34.98920086393088,1,-1,0,15,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-1015.json
Sudden_Change,gemini-1.5-flash,CVE-2025-1035,2025-07-19,1.0,0.1686,0.8314,0.69122596,493.11981020166075,1,1,1,21,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-1035.json
Sudden_Change,gemini-1.5-flash,CVE-2025-1094,2025-07-25,1.0,0.8231999999999999,0.17680000000000007,0.03125824000000003,21.47716229348883,1,1,1,12,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-1094.json
Sudden_Change,gemini-1.5-flash,CVE-2025-1098,2025-07-24,1.0,0.35240000000000005,0.6476,0.41938575999999994,183.76844494892163,1,-1,0,21,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-1098.json
Sudden_Change,gemini-1.5-flash,CVE-2025-1229,2025-07-23,1.0,0.008,0.992,0.9840639999999999,12400.0,1,1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-1229.json
Sudden_Change,gemini-1.5-flash,CVE-2025-1316,2025-07-21,1.0,0.7975,0.2025,0.04100625000000001,25.39184952978057,1,1,1,25,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-1316.json
Sudden_Change,gemini-1.5-flash,CVE-2025-1323,2025-07-08,0.49,0.4877,0.0022999999999999687,5.289999999999856e-06,0.47160139429976805,1,-1,0,14,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-1323.json
Sudden_Change,gemini-1.5-flash,CVE-2025-1338,2025-07-27,0.07,0.027200000000000002,0.042800000000000005,0.0018318400000000004,157.35294117647058,1,-1,0,10,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-1338.json
Sudden_Change,gemini-1.5-flash,CVE-2025-1448,2025-07-19,1.0,0.0292,0.9708,0.94245264,3324.6575342465753,1,-1,0,12,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-1448.json
Sudden_Change,gemini-1.5-flash,CVE-2025-1536,2025-07-21,1.0,0.0213,0.9787,0.95785369,4594.835680751174,1,-1,0,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-1536.json
Sudden_Change,gemini-1.5-flash,CVE-2025-1546,2025-07-21,1.0,0.0213,0.9787,0.95785369,4594.835680751174,1,-1,0,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-1546.json
Sudden_Change,gemini-1.5-flash,CVE-2025-1608,2025-07-24,1.0,0.0016,0.9984,0.9968025599999999,62399.999999999985,1,-1,0,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-1608.json
Sudden_Change,gemini-1.5-flash,CVE-2025-1609,2025-07-24,0.002,0.0016,0.00039999999999999996,1.5999999999999998e-07,24.999999999999996,1,-1,0,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-1609.json
Sudden_Change,gemini-1.5-flash,CVE-2025-1610,2025-07-24,0.003,0.0016,0.0014,1.96e-06,87.5,1,-1,0,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-1610.json
Sudden_Change,gemini-1.5-flash,CVE-2025-1661,2025-07-21,0.89,0.8737999999999999,0.016200000000000103,0.0002624400000000033,1.8539711604486273,1,1,1,23,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-1661.json
Sudden_Change,gemini-1.5-flash,CVE-2025-1676,2025-07-25,1.0,0.0083,0.9917,0.98346889,11948.192771084337,1,-1,0,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-1676.json
Sudden_Change,gemini-1.5-flash,CVE-2025-1716,2025-07-26,1.0,0.0027,0.9973,0.9946072899999999,36937.03703703703,1,1,1,13,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-1716.json
Sudden_Change,gemini-1.5-flash,CVE-2025-1743,2025-07-27,1.0,0.029300000000000003,0.9707,0.9422584900000001,3312.9692832764504,1,-1,0,11,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-1743.json
Sudden_Change,gemini-1.5-flash,CVE-2025-1800,2025-07-01,1.0,0.0007000000000000001,0.9993,0.99860049,142757.1428571428,1,1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Sudden_Change__gemini-1.5-flash__CVE-2025-1800.json
